names,scores,logfoldchanges,pvals,pvals_adj
ATF6,2.3713055,0.1807963,0.01772537124579782,0.02245717457268051
MITD1,2.3710954,0.12634239,0.0177354472130733,0.022465379755792665
TMEM175,2.3695729,0.23576064,0.017808641104358446,0.022553516463535116
DIS3L2,2.3689835,0.26342908,0.017837054115710294,0.0225849167652968
SLC30A6,2.368541,0.348311,0.017858404167500702,0.02260583124517871
TBCD,2.368491,0.29320168,0.017860816194516297,0.02260583124517871
MFSD14C,2.3670957,0.2218625,0.01792829140120183,0.02268663151559218
SPOP,2.3655534,0.117543206,0.018003150637710734,0.022776740954784654
DNAJC27,2.3633099,0.36077487,0.018112514097049223,0.022910458143430117
PAK1IP1,2.361418,0.241874,0.018205199022987718,0.023023028794826008
RHOT1,2.3602006,0.2419833,0.018265055325123694,0.0230940458436177
CCDC85C,2.3563638,0.31143272,0.018454830773577673,0.023329268555377404
SLC25A25,2.353967,0.32953653,0.01857425825925195,0.023475485175372908
MSH3,2.3501372,0.202556,0.018766492046174324,0.02371364180201943
HCFC1,2.347258,0.20517722,0.018912155271899374,0.023892866609701215
SLC25A37,-2.3442583,-0.36979184,0.01906496192722619,0.0240810417704551
GMPPB,2.3433335,0.30143225,0.019112292957843138,0.024135940985410567
SDHAF1,2.3423507,0.23916492,0.019162691996129584,0.024194691634198812
MCCC1,2.341407,0.3111507,0.019211206180180556,0.02425103919306368
GGA1,2.3397343,0.20179972,0.01929746119434317,0.024354996018988013
RPP38,2.3392367,0.2167121,0.019323187246235232,0.02438253368454389
DTWD1,2.3377976,0.28161088,0.019397748979452557,0.02447166997791862
METTL3,2.3367262,0.30100593,0.01945342254674081,0.024536946263987346
RASSF1,2.3353553,0.14426142,0.01952486305867225,0.02462207927847515
FBXO34,2.3352108,0.1256122,0.019532416917863556,0.02462662908775484
CCDC14,2.3350403,0.2517268,0.01954130889143412,0.024632863823760925
SFMBT1,-2.334533,-0.25241527,0.01956783199917087,0.024661316540150524
TMEM238,2.332532,0.18938987,0.019672729648395917,0.02478851317093457
FTSJ1,2.3314645,0.15662365,0.01972888108679762,0.02485424845835768
YME1L1,2.3293934,0.033590697,0.019838232716663476,0.024985494452424924
CARS2,2.3293397,0.21884505,0.019841068820095807,0.024985494452424924
RAB33B,-2.3291001,-0.41497207,0.01985376427377875,0.024996437932752302
LUC7L,2.324989,0.12603071,0.020072539618347433,0.025266784945160613
WDR74,2.3245559,0.10942948,0.020095717952169592,0.025290860201550802
C12orf76,-2.3243892,-0.17056625,0.020104648456530216,0.025296998188952636
DFFA,2.3223832,0.31820172,0.020212307040477596,0.025427334859830817
THAP11,-2.3211744,-0.15346925,0.020277434689744172,0.025504125332263882
SRCAP,-2.3201697,-0.3716895,0.020331695276955608,0.02556721946876485
ZNF574,2.3154676,0.29272175,0.020587355497346624,0.02588349831968982
ELP2,2.3149405,0.113045365,0.020616194772978807,0.02591453606810891
DIP2B,2.3140092,0.20254242,0.020667224246090136,0.025973448755507157
PDCD5,-2.3100193,-0.061082255,0.020887085372084422,0.02624447348644632
RARS,2.308571,0.19088954,0.020967397976264745,0.026340082683145787
SDCCAG8,2.3038201,0.19024198,0.021232743679038525,0.02666805258621039
LARP1,2.302898,0.21220927,0.02128458354057374,0.026727783878615838
BORCS6,2.3026597,0.31436175,0.021297995365670695,0.02673924543897622
RIN3,2.3013318,0.24322622,0.021372891280238105,0.026827879018496786
PATL2,2.3011818,0.2099761,0.02138135306446161,0.026833103654796884
SOS1,-2.2996163,-0.40106177,0.021469962468335588,0.02693888937774073
NFRKB,-2.2858984,-0.29289964,0.02226020038704673,0.027924806153881133
STX2,-2.2855167,-0.36033672,0.022282547013758914,0.027947221847441594
PRAF2,2.2829592,0.27555162,0.022432764768823537,0.028129974868842212
OSTM1,2.280892,0.17056349,0.02255484709730034,0.02827738062158526
EIF4E3,2.2806628,0.16427962,0.02256841384344422,0.02828870672764318
BBX,-2.2803524,-0.07176967,0.022586795119755892,0.02830606191614388
RBM28,2.2796946,0.25928846,0.022625804162377465,0.028349255928005974
SNRNP48,-2.2796052,-0.29084077,0.022631117313266717,0.028350221427558726
VGLL4,2.2794895,0.2536862,0.022637979757823962,0.028352741120305787
ID3,-2.2794182,-0.040505163,0.02264221466809871,0.028352741120305787
SIPA1,2.278475,0.16249469,0.022698288845624276,0.028417255904822688
BCL2L13,2.2778308,0.20922627,0.02273665920789604,0.02845724337750639
RASSF7,-2.2777858,-0.13758904,0.02273934829732805,0.02845724337750639
FBXL12,2.2772326,0.2584025,0.022772332818564934,0.028492808564688003
ATF7,2.2765234,0.27756295,0.022814699682097286,0.028540096355175217
NT5DC1,-2.2743955,-0.15898098,0.022942224067745084,0.02869387182500943
NECAP1,2.2729335,0.15425836,0.02303019284459818,0.02879812333062257
PPP1CB,2.2719917,0.034289677,0.023087003994183456,0.028863379793208924
TAPBP,2.2700567,0.06223546,0.02320413709658913,0.029004009537314794
CEP192,2.2687874,0.27143282,0.023281252099321144,0.029094572357201295
MLST8,2.2674625,0.2045169,0.023361990127492398,0.02918962570283885
FAM98C,2.2663548,0.19557364,0.02342966782749649,0.02926832604311561
THAP6,2.2651417,0.2148424,0.02350399064211579,0.029355294296066568
ATAD1,2.2622201,0.15864593,0.023683810970329955,0.029573962438141106
PPIA,2.26123,0.011835463,0.023745011635623765,0.0296444524140684
FRMD8,2.2595727,0.30294725,0.023847785190171424,0.029766805474371973
METTL17,2.2548132,0.11962012,0.02414505247232324,0.030131828130327803
ABCF3,2.254099,0.18385386,0.02418994753124685,0.03018181978059008
SOAT1,2.2535005,0.15435515,0.0242276076849549,0.03022276625260914
THOC7,2.2446885,0.10192407,0.024788137253698807,0.030915820263855764
DDX19B,2.2423437,0.2558002,0.02493917101305112,0.031097975283207197
ALG13,-2.2422385,-0.17029889,0.02494596182088477,0.031100229269704724
GAMT,-2.2374742,-0.34173295,0.02525536049688516,0.03147966943500305
VAPB,2.2373042,0.21628399,0.025266456867946974,0.031487211923493824
SLC10A3,-2.2358189,-0.17721549,0.025363643286978755,0.031602015922147016
NOP14,2.2346632,0.17382513,0.025439458676021605,0.031690152015379405
MMGT1,-2.233998,-0.16268982,0.02548319322335596,0.031738297526833874
KDM7A,2.2332075,0.2499888,0.025535274081798506,0.031796816748704
CCDC115,2.2312653,0.12707369,0.02566356464059783,0.03195019088808519
CPSF1,2.2299166,0.24804308,0.02575298196997549,0.0320551177651809
TULP4,2.2279184,0.1760652,0.025885956898287033,0.03221420877411952
SUMF2,2.2250352,0.107496746,0.026078877119601353,0.03244782139223127
CEP95,2.2206802,0.14294212,0.026372630221797352,0.03280677401120934
CWC27,2.219141,0.1803464,0.026477133820621727,0.03293020968005185
SNAPC3,2.2188656,0.2752761,0.026495861441758507,0.0329469358952012
C7orf26,2.2187517,0.22270477,0.026503619488098627,0.03295001777394891
NUP214,2.2162921,0.18529758,0.02667149820221346,0.03314552375149626
SCOC,-2.2162993,-0.26069158,0.02667101385806214,0.03314552375149626
CHD3,2.2141254,0.071064316,0.026820160382599642,0.03332363546641536
KLHL24,2.2136729,0.12155331,0.026851294426874946,0.033355678447079325
VDAC3,2.2104092,0.1065772,0.027076784035665123,0.03362909635155941
ASF1A,2.2080214,0.14396437,0.02724278180778856,0.03382853188667099
NTAN1,2.2078722,0.2031317,0.027253189619972185,0.033834723775262865
EEA1,-2.2066777,-0.15250115,0.02733658454466721,0.033931508381716005
BNIP2,2.2057807,0.075694576,0.02739935408285018,0.03400265834779637
PPP1R11,2.2055285,0.08315839,0.02741702256203944,0.03401782063810897
FBXO8,2.2012203,0.28959405,0.027720440942229353,0.03438745218057113
EP400,2.1981914,0.15993091,0.027935471857898367,0.03464731316874875
RNF20,2.198011,0.24736314,0.027948334726822,0.03465637930262192
NBPF19,2.1966372,0.21493584,0.0280463630625651,0.03477102738845229
CS,2.1880398,0.12906711,0.028666706098300555,0.03553305119354395
FCHSD1,2.1851313,0.26851484,0.028879220811981472,0.035789360025332874
MRPS17,2.1829545,0.23412244,0.029039162126456183,0.03598042700639528
UIMC1,2.1826298,0.20961043,0.02906308996616862,0.0360029266532073
MRPS33,-2.1822882,-0.13898133,0.02908827440233396,0.03602697371402386
GNS,2.1806319,0.28822693,0.029210649212196526,0.03617136145502352
RFK,2.179364,0.24904642,0.02930463824809608,0.03628054895980314
SLC39A8,-2.1780467,-0.13576989,0.029402559144366305,0.03639456001983144
TMEM41A,2.177838,0.24116895,0.029418094089515113,0.03640656855297716
EXOC8,2.1730607,0.23607834,0.029775753922109693,0.036841887436139295
PIK3R5,2.1711664,0.21881266,0.029918600724280132,0.03701129576218678
SP2,2.1645684,0.23527268,0.03042075269994279,0.03762503321449523
OXA1L,-2.161421,-0.05725941,0.030662822056041903,0.037916915484794436
MRS2,2.1604152,0.24617507,0.030740542220197946,0.038005492075327926
SNX10,2.1586187,0.2065155,0.030879769778365884,0.038170062029467516
ZFYVE27,2.1540046,0.17780471,0.031239805871594046,0.03860125665982373
TRIM27,2.1539898,0.1359472,0.031240978591374726,0.03860125665982373
COASY,2.1536932,0.21422501,0.03126423597315594,0.03862234693358397
DPH7,2.1515825,0.20283957,0.03143025319146103,0.03881975265543406
ANKIB1,2.1471968,0.29553157,0.03177762491127629,0.03924102830852302
RSU1,-2.144848,-0.090329036,0.031964989978256746,0.039464590000850716
LSM4,2.1445575,0.08932938,0.0319882402408887,0.03948548404734699
MRPS28,2.142414,0.18950707,0.03216018231503326,0.03968987499073019
PTPN6,-2.137354,-0.059323236,0.03256922390668119,0.04018673910668195
NOC3L,2.131895,0.22609062,0.03301547616330984,0.04072931147167755
SPECC1L,2.1306472,0.25466052,0.03311822378439061,0.040847991035253314
KLHL9,-2.130376,-0.19686662,0.033140581747321284,0.04086749074985816
ARHGEF1,2.1280422,0.044659425,0.03333358401778987,0.0410973721562676
BRD3,2.1276884,0.23629081,0.03336291909932684,0.041125415385917206
NDUFAF2,-2.1267364,-0.15276587,0.033441996392235725,0.041214751082927166
SDAD1,-2.1263444,-0.09255591,0.033474584826805216,0.041246768786592565
NHLRC3,2.1217759,0.2904275,0.03385656723858973,0.04170920571181178
RPS6KA5,-2.119316,-0.12411292,0.034063753881199074,0.0419561649837307
TINF2,2.1190782,0.105773866,0.034083869634005164,0.04196535492050278
NTPCR,2.1190686,0.20369963,0.03408466336997734,0.04196535492050278
NMD3,2.1169152,0.17240484,0.03426704930034953,0.04218158869496675
MGMT,2.1168242,0.084605224,0.03427478420216157,0.04218279002281411
GCLM,-2.116701,-0.25862637,0.03428524639385328,0.04218734675552806
UFC1,-2.1150806,-0.049351458,0.03442307561847185,0.042348593521561756
SWI5,2.1149476,0.22889161,0.03443442384291825,0.04235420559788191
ELK1,2.1129322,0.25038305,0.03460656723652577,0.04255755391589307
TKT,-2.110554,-0.06638205,0.034810658159252335,0.04280010196451809
NUFIP1,2.1053014,0.22247304,0.03526508376831539,0.04334573221545534
UQCC3,2.1052642,0.21826674,0.03526832690115081,0.04334573221545534
TEX264,2.1042154,0.08850553,0.035359664062839885,0.043449431662961946
MUTYH,-2.1022873,-0.3299704,0.0355281094012383,0.043647821018332325
R3HDM2,-2.1017008,-0.18416637,0.03557950368138415,0.04370235829079285
ATF7IP2,-2.1009052,-0.100380935,0.035649286870042464,0.0437708438630602
TMEM18,-2.1009111,-0.15917255,0.03564876169349605,0.0437708438630602
HGSNAT,2.1003847,0.21408527,0.03569501360795825,0.04381836741291649
ARMT1,2.097337,0.23894572,0.035963759139245044,0.044139591108756794
AKAP8,2.0962927,0.16867901,0.03605622676853805,0.04424437893481045
C6orf136,-2.0945177,-0.2674425,0.03621388093840984,0.0444290998499343
SNX19,2.0925617,0.21638963,0.03638830701631456,0.04463432077217359
ADH5,2.0923903,0.08108768,0.03640361304786285,0.0446443208944217
MRI1,-2.0922515,-0.31144685,0.03641602452109392,0.04465076798352597
HMBOX1,2.0916536,0.22102709,0.03646951489774041,0.04470757070846551
DCAF16,2.091472,0.20701635,0.03648577801033216,0.0447187235982881
RAD9A,2.0898113,0.2762188,0.03663474093105665,0.044892483438194485
SMIM20,-2.0895102,-0.17433675,0.036661826629149644,0.04491685512220709
CYB5A,-2.0890224,-0.17215765,0.03670570427876033,0.04496178614401242
SLC38A1,-2.088407,-0.040296897,0.03676112487472144,0.045020836017099004
PCNP,2.083432,0.05654237,0.03721186740714388,0.045563912985674894
TTC39B,-2.0779386,-0.24113977,0.0377150233210301,0.04617094165291268
PUS7L,-2.0775533,-0.20610026,0.03775051857461954,0.04620533171684655
ERICH1,2.0754986,0.0843754,0.037940353728026066,0.04642857796404131
ERN1,2.0742946,0.13078396,0.0380519697534943,0.04655603670487314
NDE1,-2.072788,-0.14531325,0.03819201962528085,0.04671822706416656
C4orf3,2.0704854,0.056106407,0.0384069058469729,0.046971879167344285
PWWP2A,2.0672116,0.17474833,0.0387142134216669,0.04733844160748886
HERC3,-2.065094,-0.27739152,0.03891410002612148,0.0475735354090155
DNAJB9,2.0641048,0.01788551,0.03900779266104446,0.04767873756317636
LLPH,2.0624409,0.1317854,0.039165772511712896,0.04786246059244178
KHSRP,2.0599182,0.25865847,0.039406354608525804,0.04814703584804416
DICER1,2.0587242,0.1723103,0.03952067502207492,0.04827726224559985
ZNF511,-2.0578074,-0.17382123,0.03960862353382225,0.048375228859997
SLC50A1,2.057243,0.19594283,0.03966284441817897,0.04843197261081099
DCAF8,2.0528324,0.10477889,0.04008883712948012,0.048942572872669295
CSE1L,2.0507843,0.19183233,0.040287945774702,0.049176035513380636
TBC1D23,2.0481064,0.17838347,0.040549577758295964,0.049485708797325986
MPRIP,2.0461297,0.18366079,0.040743605022195484,0.049703056869335814
TASP1,-2.0461326,-0.2475906,0.040743323278901455,0.049703056869335814
ANO9,-2.0456495,-0.23197599,0.040790857658715374,0.049750975698269036
PRRC1,2.0418708,0.17457347,0.04116433804749475,0.050196684985231485
ABRACL,-2.0403373,-0.03621239,0.0413167361129516,0.05037268022678862
HERC2,2.0378964,0.13749222,0.0415603044908962,0.050659738345250616
RNF44,-2.0352962,-0.11241476,0.0418210797814819,0.050967654543297894
MTF1,2.034572,0.23422207,0.041893957353521354,0.051046502897955245
ADPRM,2.0326078,0.23540021,0.04209215659804884,0.05127653364753583
ORC4,-2.0325384,-0.19013894,0.04209917615926512,0.05127653364753583
ELMSAN1,2.0295057,0.13861413,0.04240681588255459,0.05164115861912648
ACSS1,-2.029161,-0.2424825,0.042441892425745045,0.05167379060262872
CRY2,2.0286033,0.24363086,0.042498703149760994,0.05173286646336227
UBXN2A,2.0284662,0.14380333,0.04251269467694963,0.051739806450632336
LANCL1,2.0278938,0.24852823,0.04257109484891633,0.05180078045468645
EIF2B5,2.0272903,0.13589834,0.04263271858463918,0.0518656523755815
TAZ,-2.0267274,-0.12196924,0.04269029693870685,0.051925578482648505
INPP4A,-2.0231235,-0.087922886,0.04306041659366871,0.052365561177140765
COIL,2.022992,0.1600563,0.0430739736557589,0.05237184289608247
FGD3,-2.0215232,-0.06870625,0.043225622029689256,0.05254598891454824
NCBP2,2.0185444,0.10833055,0.04353459319677369,0.052911274808386484
PMPCA,2.0176485,0.16694477,0.043627882845540464,0.053004664107828676
STRADA,2.0176435,0.24773629,0.043628418446068885,0.053004664107828676
STRBP,2.0172768,0.2673416,0.04366663162491658,0.05304076449418147
PNPLA6,2.0162735,0.30952647,0.04377139369849497,0.05315767037795429
PLEKHM1,2.0161703,0.19867672,0.04378217614655734,0.05316042049234715
IFT57,2.0131392,0.1421865,0.04409997745132641,0.05353588003768297
TMEM128,2.008644,0.2037068,0.04457487944352655,0.05410187137437752
HDAC5,2.008106,0.28383204,0.044632029280040765,0.05416070284595264
MAFF,-2.0071936,-0.28611374,0.04472906626566283,0.054267904853033
ACYP2,-2.0060036,-0.15466443,0.04485586728909013,0.054411169630944896
CSDE1,2.0051801,0.03840295,0.04494379269657033,0.05450723090153429
TBCK,2.0045934,0.18714,0.04500653741994302,0.05457272198132201
CEBPZOS,-2.0025105,-0.13596798,0.045229844102071336,0.0548328393630589
MAGT1,2.0003402,0.16679737,0.04546354695559633,0.05510545670030622
C18orf21,1.9982728,0.219512,0.045687092081830805,0.05536565857916623
DENND4C,1.9946522,0.115976624,0.04608082564821225,0.05583196134158273
PKN2,1.9933634,0.09890332,0.04622166477564545,0.05599173328121181
SART1,1.9931897,0.14504941,0.04624068124475807,0.056003899019704075
ZBTB7A,-1.9923483,-0.114749484,0.04633285103075885,0.05610464169246526
ARHGAP30,-1.9910201,-0.04772074,0.04647867718505447,0.05627030539513577
PCNT,1.9870522,0.24603929,0.04691661793198505,0.056789490402156466
STYX,-1.986214,-0.15887992,0.04700956018191532,0.056890956970202355
OTUD4,1.9837102,0.20944642,0.04728815619577273,0.0572170187704183
LIMK2,1.9790932,0.22183242,0.04780551334882619,0.05783179081411596
RDH11,1.9787426,0.1602978,0.04784498803571954,0.05786832758351273
DIMT1,-1.975169,-0.14217106,0.04824898473224183,0.05834565272503803
SCGB1A1,-1.9740344,-0.58934015,0.04837783380392901,0.05849013188111603
KBTBD4,1.9717631,0.19237876,0.048636654075750206,0.058791663390810975
RNASEH2C,1.9686756,0.09074193,0.04899035572347631,0.059207747883465466
NSRP1,1.967858,0.10724322,0.04908438126819952,0.059309898062891234
DYRK4,1.9650904,0.27348587,0.049403773452604785,0.05968427218693505
HUS1,-1.9593359,-0.18082334,0.05007345942790494,0.060481606404016786
RECQL,1.9578127,0.07941333,0.05025200030651578,0.0606855135280505
SKIV2L,1.9575499,0.25141597,0.05028285277429952,0.06071102421443283
TMEM219,1.9543695,0.05691798,0.050657528049615284,0.0611515730285588
ING1,1.9491262,0.22070855,0.0512803566427122,0.061891453453329505
FAM98B,1.9480829,0.21366228,0.051405042506356274,0.06202994398340478
TMEM209,1.9461603,0.18447216,0.05163548528191525,0.06229597209441969
TSC2,1.9441874,0.32849023,0.05187285454307558,0.06257025226195104
TCTA,1.9433179,0.15606889,0.051977759609099936,0.0626837465036529
CALCOCO1,1.9432411,0.16107678,0.05198703283174289,0.0626837465036529
FTO,1.9416085,0.184382,0.05218451445421474,0.06290970730321696
ENTPD4,1.9383439,0.14768022,0.05258127796775285,0.06337577361852946
GPAT4,1.936278,0.22644584,0.05283366581493643,0.06366767877022944
BSCL2,1.9361337,0.17174879,0.052851328779562376,0.06367666851607119
SCAMP1,1.9359411,0.22072144,0.052874919753339696,0.06368992572194601
MRPL17,1.9358772,0.11013434,0.05288274236358344,0.06368992572194601
GNPTAB,1.931525,0.13339162,0.05341816062680936,0.06432235008140406
INPP5D,1.9301193,0.11561305,0.05359206324789392,0.06451930299577661
TMA16,1.9289911,0.20247537,0.05373196685428472,0.06467525653569739
CHM,1.9271234,0.20537175,0.05396424955573125,0.06494232192003832
KIAA1109,1.9260447,0.14216453,0.05409879419101115,0.06509168585812619
MRPS2,1.9238803,0.14090791,0.05436957894207037,0.06540488476820762
CDC42SE2,1.9230994,0.05373323,0.05446756106549802,0.06551012692421915
AKIRIN1,1.9217501,0.063995115,0.05463720867396952,0.06570150661546123
PPIL2,1.9215233,0.17908996,0.054665771001096305,0.06572318952376074
MAP4K4,1.9196646,0.120852634,0.0549002817629319,0.06599242266611287
SARAF,-1.9188374,-0.03393346,0.05500490509659643,0.0661054520908643
RPAIN,1.9154729,0.06740982,0.05543222686688666,0.06660618557494025
NNT,1.9109303,0.17085159,0.05601353827677162,0.06729172134462592
KLF9,1.9099443,0.10904464,0.0561403885858527,0.0674311326336233
TAOK1,1.9086496,0.1826034,0.056307313235922835,0.06761861495197122
BTN3A2,1.9084347,0.065910034,0.056335056280442594,0.06763891616895772
ZNF224,1.9066511,0.20663449,0.05656577231609673,0.06790286305534905
ZNF484,1.9062189,0.22134587,0.05662182043118927,0.06794400717382276
HDAC1,-1.9062815,-0.06565403,0.056613703044519015,0.06794400717382276
NXT1,-1.9051518,-0.09468798,0.0567603310318655,0.06809712148594244
APC,1.9033744,0.1889786,0.056991698689070266,0.06836155900797376
FUNDC2,-1.9013612,-0.064813696,0.0572547089250563,0.06866384289032981
GART,1.9011698,0.13790128,0.05727977304868986,0.06868070386107078
MED11,-1.8967423,-0.21401444,0.0578619526542261,0.06936543344506821
LCOR,1.893155,0.14123517,0.05833726878450892,0.06992181572577687
PNN,1.8926984,0.059010666,0.058397995286719497,0.06998116140253771
COG2,1.8891515,0.20998448,0.058871535387858186,0.07053508396153252
COMMD3,1.8881545,0.15724725,0.05900521906219306,0.07068168371730267
IRAK4,1.8873795,0.10017843,0.05910930019151767,0.07079277345907922
PAFAH1B3,-1.8783104,-0.15401718,0.06033871599647469,0.07225132895894062
IKBKE,1.8773689,0.13650201,0.06046755265511458,0.07239171228094574
CBWD2,1.8761394,0.1176309,0.060636136895505226,0.07257961840522595
IL4R,1.8731071,0.12686913,0.06105360550560173,0.07306530238935002
GCN1,1.8725063,0.24282378,0.061136600604010966,0.07315059899724548
EVL,1.8715467,0.040172413,0.061269331642878205,0.07329536108552864
ZNF880,-1.8692048,-0.24198627,0.06159433845348838,0.0736700395339634
NOL11,1.8674209,0.12255339,0.06184282605743458,0.07395307097613513
TRMT6,1.8665472,0.12823014,0.06196484313340642,0.07408478658919339
KIAA1143,1.8660951,0.13304353,0.06202806524243857,0.0741319715009688
ZNF770,-1.8661457,-0.14823529,0.06202097115484435,0.0741319715009688
COG1,1.8659875,0.22925597,0.06204311588696696,0.07413576225360152
SNAPC1,1.8654417,0.13917747,0.0621195235541725,0.07421285346508243
PIGG,1.8614858,0.20479128,0.06267559957772867,0.07486285492145543
AP5M1,1.8597227,0.17492533,0.06292476138300915,0.07514608415448912
TSPAN32,-1.8582382,-0.24297214,0.06313519066206427,0.07538295866117144
ZNF414,1.8515707,0.18036927,0.06408749805036813,0.07650537018598844
POLE3,1.8491874,0.0967975,0.06443075681839171,0.07690043092437993
CPT1A,1.849053,0.23680837,0.06445014957546359,0.07690886873813925
CCDC82,1.8435661,0.11457888,0.0652464119675479,0.0778441707301599
ZNF699,1.8424648,0.23344035,0.0654071869078316,0.078021072915095
FCHSD2,-1.8421729,-0.30602124,0.06544986773605879,0.07805706564890941
STXBP3,1.8417562,0.15419012,0.06551080973148252,0.07811481916969476
MCFD2,1.8413768,0.14259441,0.06556636373333778,0.07816612723204605
MAN2B2,1.8385139,0.22340387,0.06598671665150233,0.07865223426700267
PDCD2,1.8383533,0.07398643,0.06601035924788691,0.07866539088525151
CHCHD7,-1.837853,-0.084539816,0.06608407315461859,0.07873820171018989
GAR1,1.8375952,0.13286711,0.06612207984858053,0.07876844824107483
PARG,1.8364737,0.27908313,0.06628762482679246,0.07895058521832285
G2E3,1.8349873,0.16863702,0.06650756963977772,0.07919743219268321
IMP4,1.834661,0.08598121,0.0665559310322553,0.07923990186423222
CNOT10,1.8333082,0.14618582,0.06675674069396922,0.07946382198570702
GCDH,1.8317245,0.19353008,0.0669924756340372,0.07972922205034824
ANKHD1,1.8314298,0.051598594,0.06703641524488367,0.07976630458404557
MEPCE,-1.8310182,-0.34725848,0.06709782972248425,0.07982416227564319
C16orf91,1.8253093,0.21719572,0.0679543796878466,0.08082776512899764
UBAP2,1.8189952,0.20424256,0.06891214990589507,0.08195135814837864
POLR3D,1.8174816,0.2622576,0.06914339446220101,0.08221069248211021
ISCA1,1.8134769,0.06369099,0.06975829348864904,0.0829260018405064
FAM120AOS,1.8121873,0.1074663,0.06995725774144883,0.08314668550073932
THAP4,1.808353,0.16464362,0.07055159367294161,0.08383710893237407
HPS1,1.8073578,0.10159864,0.07070652008384146,0.08400521451423083
PCID2,1.8070937,0.11209772,0.07074767074632149,0.08403810680011276
HDHD3,-1.8044341,-0.24147159,0.07116328058217533,0.08451570582556732
CTDP1,1.8043143,0.20716754,0.07118205499755278,0.08452191880512308
NKTR,-1.8033205,-0.052201055,0.0713378840265632,0.08469083778006105
CYP4V2,-1.8011152,-0.14424022,0.07168473895487686,0.08508643130798525
MAP4K5,1.8005866,0.15855262,0.07176805866033702,0.08516912989145528
BCOR,1.7988638,0.2266078,0.07204023224194168,0.08547587251368025
DDX55,1.7982514,0.20517826,0.07213718706946558,0.08557464065777128
CCNB1IP1,1.7926191,0.13998084,0.07303385226386873,0.08662186848704005
TWISTNB,1.7923187,0.06750113,0.07308192205428994,0.08666241222512322
SLC12A6,-1.7919525,-0.2217243,0.07314057795730064,0.08671549145735434
NIPAL3,-1.7878886,-0.14100032,0.07379398006622358,0.08747354788096892
DMXL1,1.7849091,0.20735413,0.07427605007076335,0.08802826215184847
OMA1,-1.7838055,-0.24521957,0.07445527600723484,0.08822391827627732
TMBIM1,-1.7819767,-0.0649634,0.07475303759569017,0.08855992931562308
C2orf68,1.7780948,0.20962727,0.07538828461437407,0.0892955559457788
ATXN7L1,1.7774007,0.19693464,0.07550233584621804,0.08941367704293109
TUBGCP3,1.7769762,0.20053458,0.07557215934148191,0.08947938653959184
SNRPN,1.7763672,0.06068269,0.0756724208551988,0.0895811036717177
TPRG1L,1.7752641,0.27036303,0.07585428160927862,0.08977936118405232
POLR1C,1.7739877,0.10275464,0.07606519475474968,0.09001192272741615
LDLR,1.7716881,0.2106468,0.07644635030490017,0.0904458146450961
CYB5R1,-1.7704335,-0.1584859,0.07665494460347573,0.09067541873963078
TRMT10B,1.7702278,0.24204978,0.07668919658024857,0.09069874471429436
RPA2,1.7700633,0.08965053,0.07671660574134546,0.09071397052514912
COPS4,1.769786,0.111038685,0.0767627921326975,0.09075138960033437
GPKOW,-1.7690889,-0.24065265,0.07687904256654744,0.09087161073064821
TIMM10,1.7688274,0.10460211,0.07692267873272794,0.09090597196950484
VPS4A,1.7680988,0.103635244,0.07704438582933511,0.09103256568740636
NOP16,1.765794,0.1629023,0.07743041140652152,0.09147136051260661
KLHL7,1.7638487,0.19497329,0.07775745276581532,0.09184032223910928
TMEM8A,1.7627034,0.25000608,0.07795052346421308,0.09205093981838294
SUN1,-1.7621925,-0.21937671,0.07803678514361702,0.09213537194122472
MAPK8,1.7598505,0.17935611,0.07843316163189319,0.09258584485429268
PMS1,-1.7594867,-0.20235251,0.07849489159730916,0.09264119108525085
CYTH4,1.7567312,0.16863602,0.07896363865879523,0.09317679502165646
SCAP,1.755586,0.19540858,0.07915912114977805,0.09338980625628825
ELP4,1.7503572,0.2020607,0.08005670656365818,0.09443090260135904
CENPT,-1.7487195,-0.14534366,0.08033951675265188,0.0947465842882276
GCFC2,1.7481258,0.20157172,0.08044225088172104,0.09484981820382032
QARS,1.746686,0.10818355,0.08069182890299326,0.0951259117891434
METTL5,-1.7465992,-0.088249914,0.08070689038992378,0.0951259117891434
DENND6A,-1.7447163,-0.15702629,0.08103427264517891,0.09549374916513625
MBD6,1.7425756,0.22802623,0.08140776435519587,0.09591577446493815
TSR1,1.7414315,0.16091986,0.08160798492323725,0.0961335284835643
ATF1,1.7380269,0.11389231,0.08220607950131525,0.09681980414563286
TCAF2,1.7364901,0.1936508,0.08247721013245553,0.0971208053654066
WDR47,1.7360837,0.18928668,0.08254901930550002,0.09718702687900879
TXLNG,-1.7358463,-0.16788723,0.0825910220327054,0.09721813815656627
ISCA2,-1.7319103,-0.13322543,0.08328952316178985,0.0980218582034189
REXO4,1.7261729,0.19173133,0.0843163142723807,0.09921156059086123
PARP11,-1.7253355,-0.27460247,0.08446703303548624,0.09937017024966438
NAA35,1.725083,0.1612023,0.08451252644547715,0.0994049524210748
CCDC25,1.723072,0.07932687,0.08487550455499453,0.09981308157673278
MSH2,1.7222369,0.23147227,0.08502661941380109,0.0999625296099266
TMEM107,1.7221926,0.1568941,0.08503462100610484,0.0999625296099266
NISCH,1.7192696,0.192533,0.08556527758379201,0.1005674006403853
JAK2,1.7173623,0.21461573,0.08591299773392966,0.10095707378223592
